ConFem:  C:/Users/regga/Desktop/ConFEM2D/examples/ex3/ex3
symmetric system False
0 step starts BFGS
1 0 2.0 0.0 0 0.0 0.0 1.0
El 12 5 ElasticLT Element cracks 0.024354820850565506 5
58 0 2.0 0.22 0 0.0002660018666342217 0.0 1.0
58 0 2.0 0.22 1 7.125220698802197e-06 3.5968641796829666e-07 1.0
El 12 5 ElasticLT state change 0.0 -> 1.0

El 15 10 ElasticLT Element cracks 0.023511421841820423 6
59 0 2.0 0.22 0 0.0002509608891991624 0.0 1.0
59 0 2.0 0.22 1 6.424504689952905e-06 2.88467492635552e-07 1.0
El 12 5 ElasticLT state change 1.0 -> 2.0
El 15 10 ElasticLT state change 0.0 -> 1.0
60 0 2.0 0.22 0 7.880647330822613e-06 0.0 1.0
60 0 2.0 0.225 1 0.00018854501967514083 7.693844843032585e-05 1.0
60 0 2.0 0.225 2 9.1969524119789e-06 7.685616623798663e-05 2.0633614923871866e-05
El 12 5 ElasticLT state change 2.0 -> 1.0
61 0 2.0 0.225 0 3.0427315327842947e-05 0.0 1.0
61 0 2.0 0.225 1 1.0259336419100259e-06 9.941750260002499e-08 1.0
62 0 2.0 0.225 0 1.0259336419153095e-06 0.0 1.0
62 0 2.0 0.23 1 0.0005617020533600682 7.80993661441837e-05 1.0
62 0 2.0 0.23 2 6.782958348286961e-05 7.70071319446706e-05 0.0007940238786531624
62 0 2.0 0.23 3 8.550616550481478e-08 7.685562961610121e-05 8.103075899611994e-09
63 0 2.0 0.23 0 2.8377242800122062e-05 0.0 1.0
63 0 2.0 0.23 1 1.9615927140992618e-07 9.466993997031767e-08 1.0
64 0 2.0 0.23 0 1.9615927140833916e-07 0.0 1.0
64 0 2.0 0.235 1 0.0005488756290405347 7.807068305906449e-05 1.0
64 0 2.0 0.235 2 6.47584033485259e-05 7.700029987536102e-05 0.0007452004570582683
64 0 2.0 0.235 3 7.8727400998263e-08 7.685565885428804e-05 7.1838388892775645e-09
65 0 2.0 0.235 0 2.8398733130117983e-05 0.0 1.0
65 0 2.0 0.235 1 1.8876736690416939e-07 9.474206650673225e-08 1.0
66 0 2.0 0.235 0 1.8876736690361993e-07 0.0 1.0
66 0 2.0 0.24 1 0.0005365946473204737 7.80432333814202e-05 1.0
66 0 2.0 0.24 2 6.188473735770393e-05 7.69939080702222e-05 0.0007001955428832926
66 0 2.0 0.24 3 7.266287872114644e-08 7.68556869121007e-05 6.3870564613787314e-09

El 15 15 ElasticLT Element cracks 0.01722651940348041 7
67 0 2.0 0.24 0 0.00016719602997403962 0.0 1.0
67 0 2.0 0.24 1 1.1272152629171014e-05 2.631149557684147e-07 1.0
67 0 2.0 0.24 2 1.891301434235712e-06 2.794363943338676e-07 1.0
El 12 5 ElasticLT state change 1.0 -> 2.0
El 15 15 ElasticLT state change 0.0 -> 1.0

El 12 15 ElasticLT Element cracks 0.016907624554417522 8
68 0 2.0 0.24 0 0.00016452736071158737 0.0 1.0
68 0 2.0 0.24 1 1.0448473561656213e-05 2.1443668629494145e-07 1.0
68 0 2.0 0.24 2 1.602953887594718e-06 2.3337340155251602e-07 1.0
El 12 5 ElasticLT state change 2.0 -> 1.0
El 12 15 ElasticLT state change 0.0 -> 1.0
El 15 10 ElasticLT state change 1.0 -> 2.0
El 15 15 ElasticLT state change 1.0 -> 2.0
El 16 10 ElasticLT state change 1.0 -> 2.0
69 0 2.0 0.24 0 4.5734982367557985e-06 0.0 1.0
69 0 2.0 0.245 1 0.0002954174163277171 7.71578869001329e-05 1.0
69 0 2.0 0.245 2 3.62214703086559e-05 7.678446629575569e-05 0.0001803953328722675
69 0 2.0 0.245 3 3.7674607159822823e-06 7.675903292064176e-05 2.439523296762675e-06
El 15 10 ElasticLT state change 2.0 -> 1.0
El 15 15 ElasticLT state change 2.0 -> 1.0
El 16 10 ElasticLT state change 2.0 -> 1.0

El 16 16 ElasticLT Element cracks 0.0034848307180019855 9
70 0 2.0 0.245 0 0.0006814462383958904 0.0 1.0
70 0 2.0 0.245 1 6.782196892184393e-06 1.281615978612964e-06 1.0
El 12 5 ElasticLT state change 1.0 -> 2.0
El 12 15 ElasticLT state change 1.0 -> 2.0
El 15 10 ElasticLT state change 1.0 -> 2.0
El 15 15 ElasticLT state change 1.0 -> 2.0
El 16 16 ElasticLT state change 0.0 -> 1.0
71 0 2.0 0.245 0 3.6268880919493453e-06 0.0 1.0
71 0 2.0 0.25 1 0.0002480540656213742 7.658613146858148e-05 1.0
71 0 2.0 0.25 2 6.420588679380482e-06 7.633027426681389e-05 3.025495862955698e-05
El 12 5 ElasticLT state change 2.0 -> 1.0
El 12 15 ElasticLT state change 2.0 -> 1.0
El 15 10 ElasticLT state change 2.0 -> 1.0
El 15 15 ElasticLT state change 2.0 -> 1.0

El 16 6 ElasticLT Element cracks 0.016523436071600228 10
72 0 2.0 0.25 0 0.0006367136120818359 0.0 1.0
72 0 2.0 0.25 1 6.54308329481608e-06 1.3841740074727133e-06 1.0
El 15 10 ElasticLT state change 1.0 -> 2.0
El 15 15 ElasticLT state change 1.0 -> 2.0
El 16 6 ElasticLT state change 0.0 -> 1.0

El 16 11 ElasticLT Element cracks 0.018152326812474584 11
73 0 2.0 0.25 0 0.0006385286712748867 0.0 1.0
73 0 2.0 0.25 1 1.6305059899115863e-05 1.3674873684014705e-06 1.0
73 0 2.0 0.25 2 1.442679946909346e-06 1.3770361557227316e-06 1.0
El 12 5 ElasticLT state change 1.0 -> 2.0
El 12 15 ElasticLT state change 1.0 -> 2.0
El 15 10 ElasticLT state change 2.0 -> 1.0
El 16 11 ElasticLT state change 0.0 -> 1.0
74 0 2.0 0.25 0 1.083361247376061e-05 0.0 1.0
74 0 2.0 0.25 1 3.1968851050278967e-07 2.7143812147051704e-08 1.0
75 0 2.0 0.25 0 3.1968851049618806e-07 0.0 1.0
75 0 2.0 0.255 1 0.0012257895392375083 7.788823859034091e-05 1.0
75 0 2.0 0.255 2 0.0003571701164649783 7.602891339419068e-05 0.0068843907647627295
75 0 2.0 0.255 3 1.62162196254244e-06 7.531903380080752e-05 1.4047422123837715e-06
El 12 5 ElasticLT state change 2.0 -> 1.0
El 12 15 ElasticLT state change 2.0 -> 1.0
El 15 15 ElasticLT state change 2.0 -> 1.0

El 16 1 ElasticLT Element cracks 0.003229613177993862 12
76 0 2.0 0.255 0 0.0005599615216533625 0.0 1.0
76 0 2.0 0.255 1 4.37717541751308e-06 6.077903059215296e-07 1.0
El 16 1 ElasticLT state change 0.0 -> 1.0
77 0 2.0 0.255 0 7.417288411482488e-06 0.0 1.0
77 0 2.0 0.26 1 1.3082594056758037e-05 7.479186690520478e-05 1.0
77 0 2.0 0.26 2 6.024268925938836e-07 7.479041684711907e-05 1.112233179616517e-07
78 0 2.0 0.26 0 7.852093491497458e-05 0.0 1.0
78 0 2.0 0.26 1 8.657773710946361e-07 2.698480526186555e-07 1.0
79 0 2.0 0.26 0 8.65777371092698e-07 0.0 1.0
79 0 2.0 0.265 1 0.0013732154698010391 7.776462473287295e-05 1.0
79 0 2.0 0.265 2 0.00044504289456470913 7.571779447374673e-05 0.009529004138225158
79 0 2.0 0.265 3 1.751497868664911e-06 7.48033381761565e-05 1.7897255563176877e-06
80 0 2.0 0.265 0 8.24391496346938e-05 0.0 1.0
80 0 2.0 0.265 1 8.409853145254167e-07 2.816175233825267e-07 1.0
81 0 2.0 0.265 0 8.409853145269037e-07 0.0 1.0
81 0 2.0 0.27 1 0.0013457534268397975 7.770377564052136e-05 1.0
81 0 2.0 0.27 2 0.00042722190434634047 7.568130086788963e-05 0.009091196662962181
81 0 2.0 0.27 3 1.6203728924702641e-06 7.480340424873772e-05 1.5834912448942135e-06

El 11 15 ElasticLT Element cracks 0.0041784005337142105 13
82 0 2.0 0.27 0 0.0002622082347283194 0.0 1.0
82 0 2.0 0.27 1 3.86620160965173e-06 3.5390660801128396e-07 1.0
El 11 15 ElasticLT state change 0.0 -> 1.0

El 11 10 ElasticLT Element cracks 0.002044641817738224 14
83 0 2.0 0.27 0 0.00016771023683407083 0.0 1.0
83 0 2.0 0.27 1 4.1556714161775385e-06 9.428346780842457e-08 1.0
El 11 10 ElasticLT state change 0.0 -> 1.0
El 15 10 ElasticLT state change 1.0 -> 2.0
El 15 15 ElasticLT state change 1.0 -> 2.0

El 11 5 ElasticLT Element cracks 0.0021473374501119746 15
84 0 2.0 0.27 0 0.0001688597261839742 0.0 1.0
84 0 2.0 0.27 1 4.518737375267172e-06 8.969376339168446e-08 1.0
El 11 5 ElasticLT state change 0.0 -> 1.0
El 12 5 ElasticLT state change 1.0 -> 2.0
El 12 15 ElasticLT state change 1.0 -> 2.0
El 15 10 ElasticLT state change 2.0 -> 1.0
85 0 2.0 0.27 0 4.117750436400988e-06 0.0 1.0
85 0 2.0 0.275 1 0.00025744105624743777 7.49775565416493e-05 1.0
85 0 2.0 0.275 2 1.1337231299724064e-05 7.47988534724586e-05 3.574994330257337e-05
85 0 2.0 0.275 3 2.8607686547189016e-06 7.479085566095903e-05 9.390940598859488e-07
El 12 5 ElasticLT state change 2.0 -> 1.0
El 12 15 ElasticLT state change 2.0 -> 1.0
El 15 15 ElasticLT state change 2.0 -> 1.0

El 11 0 ElasticLT Element cracks 0.022322075935435448 16
86 0 2.0 0.275 0 0.00025457304130989953 0.0 1.0
86 0 2.0 0.275 1 6.7398245193523114e-06 3.9857856414088116e-07 1.0
El 11 0 ElasticLT state change 0.0 -> 1.0

El 15 0 ElasticLT Element cracks 0.016851271841479498 17
87 0 2.0 0.275 0 0.00020102160739180947 0.0 1.0
87 0 2.0 0.275 1 1.9266181329152995e-05 2.2109493994004886e-07 1.0
87 0 2.0 0.275 2 3.531419414032513e-06 2.2832738639061904e-07 1.0
El 11 0 ElasticLT state change 1.0 -> 2.0
El 11 10 ElasticLT state change 1.0 -> 2.0
El 11 15 ElasticLT state change 1.0 -> 2.0
El 12 5 ElasticLT state change 1.0 -> 2.0
El 12 15 ElasticLT state change 1.0 -> 2.0
El 15 0 ElasticLT state change 0.0 -> 1.0
El 16 5 ElasticLT state change 1.0 -> 2.0

El 12 0 ElasticLT Element cracks 0.01648078635162209 18
88 0 2.0 0.275 0 0.00019726182812963662 0.0 1.0
88 0 2.0 0.275 1 1.535105401050166e-05 1.9634463301030974e-07 1.0
88 0 2.0 0.275 2 2.9810211894960403e-06 2.05297077335461e-07 1.0
El 11 5 ElasticLT state change 1.0 -> 2.0
El 12 0 ElasticLT state change 0.0 -> 1.0
El 12 5 ElasticLT state change 2.0 -> 1.0
El 12 15 ElasticLT state change 2.0 -> 1.0
El 15 0 ElasticLT state change 1.0 -> 2.0
El 15 10 ElasticLT state change 1.0 -> 2.0
El 15 15 ElasticLT state change 1.0 -> 2.0
El 16 5 ElasticLT state change 2.0 -> 1.0
El 16 10 ElasticLT state change 1.0 -> 2.0
89 0 2.0 0.275 0 4.062215328677255e-06 0.0 1.0
89 0 2.0 0.28 1 0.0006714510073055096 7.526941826396704e-05 1.0
89 0 2.0 0.28 2 9.269972339696835e-05 7.481700456337916e-05 0.0008886694101143738
89 0 2.0 0.28 3 1.349377886602669e-05 7.476826656248025e-05 1.5188347051488953e-05
89 0 2.0 0.28 4 4.363869716504391e-06 7.47707240436292e-05 1.2684486935256891e-06
El 11 0 ElasticLT state change 2.0 -> 1.0
El 11 5 ElasticLT state change 2.0 -> 1.0
El 11 10 ElasticLT state change 2.0 -> 1.0
El 11 15 ElasticLT state change 2.0 -> 1.0
El 15 0 ElasticLT state change 2.0 -> 1.0
El 15 10 ElasticLT state change 2.0 -> 1.0
El 15 15 ElasticLT state change 2.0 -> 1.0
El 16 10 ElasticLT state change 2.0 -> 1.0
90 0 2.0 0.28 0 8.06945889201145e-05 0.0 1.0
90 0 2.0 0.28 1 1.5354153227995875e-06 2.761565630944556e-07 1.0
91 0 2.0 0.28 0 1.5354153227914458e-06 0.0 1.0
91 0 2.0 0.285 1 0.0013645438258905764 7.753009368389595e-05 1.0
91 0 2.0 0.285 2 0.00040515603081841726 7.559420513654342e-05 0.009031654794968024
91 0 2.0 0.285 3 1.3045045163472293e-05 7.477653723743285e-05 1.400872523530515e-05
91 0 2.0 0.285 4 1.6193519420368847e-06 7.477040663657502e-05 1.8266197578161504e-07
92 0 2.0 0.285 0 8.564545344222269e-05 0.0 1.0
92 0 2.0 0.285 1 1.4479123226980944e-06 2.9247218003304386e-07 1.0
93 0 2.0 0.285 0 1.4479123226976265e-06 0.0 1.0
93 0 2.0 0.29 1 0.0013392587395944303 7.747699966737267e-05 1.0
93 0 2.0 0.29 2 0.0003900663261264089 7.556366093070037e-05 0.00864646053551684
93 0 2.0 0.29 3 1.2165477192502382e-05 7.477635331258805e-05 1.2550701326594018e-05
93 0 2.0 0.29 4 1.480364071697032e-06 7.477064086682882e-05 1.570592658118922e-07
94 0 2.0 0.29 0 8.585332342134613e-05 0.0 1.0
94 0 2.0 0.29 1 1.4020092523134045e-06 2.9309471859047053e-07 1.0
95 0 2.0 0.29 0 1.402009252313815e-06 0.0 1.0
95 0 2.0 0.295 1 0.0013148411399264044 7.74258187515313e-05 1.0
95 0 2.0 0.295 2 0.0003757707874295914 7.553476289948496e-05 0.008281441765977825
95 0 2.0 0.295 3 1.1362232520234377e-05 7.477623152844783e-05 1.127054494767088e-05
95 0 2.0 0.295 4 1.3558863437331662e-06 7.477089997108393e-05 1.354718837477615e-07
96 0 2.0 0.295 0 8.58700191358184e-05 0.0 1.0
96 0 2.0 0.295 1 1.3554763654476263e-06 2.9308176125582815e-07 1.0
97 0 2.0 0.295 0 1.3554763654445918e-06 0.0 1.0
97 0 2.0 0.3 1 0.0012912439055993343 7.737642353732129e-05 1.0
97 0 2.0 0.3 2 0.000362215889170894 7.550737331350738e-05 0.007935382050687272
97 0 2.0 0.3 3 1.0627056329220534e-05 7.477613853301494e-05 1.0143158019938527e-05
97 0 2.0 0.3 4 1.2440988589138683e-06 7.477115485572684e-05 1.1719762979231834e-07
98 0 2.0 0.3 0 8.587749738780548e-05 0.0 1.0
98 0 2.0 0.3 1 1.311383010340851e-06 2.9304267483926173e-07 1.0
99 0 2.0 0.3 0 1.3113830103353495e-06 0.0 1.0
99 0 2.0 0.305 1 0.0012684265667099969 7.732872209469333e-05 1.0
99 0 2.0 0.305 2 0.00034935201265037303 7.548138967144219e-05 0.007607145717267364
99 0 2.0 0.305 3 9.952918030378486e-06 7.477606950869439e-05 9.147682809104944e-06
100 0 2.0 0.305 0 8.761424562070519e-05 0.0 1.0
100 0 2.0 0.305 1 1.0654535450857972e-06 2.9901805958880684e-07 1.0
101 0 2.0 0.305 0 1.0654535450825952e-06 0.0 1.0
101 0 2.0 0.31 1 0.0012463579682635568 7.728270162509961e-05 1.0
101 0 2.0 0.31 2 0.00033713454908679524 7.545678756789328e-05 0.007295702313692175
101 0 2.0 0.31 3 9.334072130545666e-06 7.47760885870023e-05 8.267056753101243e-06
102 0 2.0 0.31 0 8.750543059162168e-05 0.0 1.0
102 0 2.0 0.31 1 1.040342691386813e-06 2.9870750696772134e-07 1.0
103 0 2.0 0.31 0 1.0403426913883364e-06 0.0 1.0
103 0 2.0 0.315 1 0.001224988696510407 7.723813241783289e-05 1.0
103 0 2.0 0.315 2 0.00032551947768932806 7.543333799066532e-05 0.006999986338992404
103 0 2.0 0.315 3 8.764160999387143e-06 7.47760527483078e-05 7.484996334002441e-06
104 0 2.0 0.315 0 8.73798911631399e-05 0.0 1.0
104 0 2.0 0.315 1 1.0173011828235092e-06 2.983171607131599e-07 1.0
105 0 2.0 0.315 0 1.0173011828204582e-06 0.0 1.0
105 0 2.0 0.32 1 0.0012042927748856277 7.719501697079659e-05 1.0
105 0 2.0 0.32 2 0.00031446927151479855 7.541103536264958e-05 0.006719103176631975
105 0 2.0 0.32 3 8.238866639253021e-06 7.477603135350629e-05 6.789412563776576e-06
106 0 2.0 0.32 0 8.726670093512638e-05 0.0 1.0
106 0 2.0 0.32 1 9.949459094088166e-07 2.9795406408163276e-07 1.0
107 0 2.0 0.32 0 9.949459094083874e-07 0.0 1.0
107 0 2.0 0.325 1 0.0011842390486971439 7.71532859407816e-05 1.0
107 0 2.0 0.325 2 0.0003039483573577154 7.538980728470651e-05 0.006452182352337294
107 0 2.0 0.325 3 7.753933177779318e-06 7.477602260256029e-05 6.169370410238769e-06

El 12 10 ElasticLT Element cracks 0.011897520458646227 19
108 0 2.0 0.325 0 0.00014024121056924283 0.0 1.0
108 0 2.0 0.325 1 2.6038205823240183e-05 3.0391535322585103e-07 1.0
108 0 2.0 0.325 2 1.718605576491567e-05 3.367281415415696e-07 1.0
108 0 2.0 0.325 3 1.7324033210451898e-05 3.7590673763453494e-07 1.0
108 0 2.0 0.325 4 1.737354429615419e-06 3.572486197626525e-07 1.0
El 11 0 ElasticLT state change 1.0 -> 2.0
El 11 5 ElasticLT state change 1.0 -> 2.0
El 11 10 ElasticLT state change 1.0 -> 2.0
El 11 15 ElasticLT state change 1.0 -> 2.0
El 12 10 ElasticLT state change 0.0 -> 1.0
El 15 0 ElasticLT state change 1.0 -> 2.0
El 15 10 ElasticLT state change 1.0 -> 2.0
El 15 15 ElasticLT state change 1.0 -> 2.0

